system:index,ADAUID,ADAUID_1,APMean,Area_km2,CCSNAME,CCSNAME_1,CCSUID,CCSUID_1,CCSUID_12,CCSUID_12_,CDNAME,CDNAME_1,CDTYPE,CDTYPE_1,CDUID,CDUID_1,CDUID_12,CDUID_12_1,CMANAME,CMANAME_1,CMAPUID,CMAPUID_1,CMATYPE,CMATYPE_1,CMAUID,CMAUID_1,CMAUID_12,CMAUID_12_,CSDNAME,CSDNAME_1,CSDTYPE,CSDTYPE_1,CSDUID,CSDUID_1,CSDUID_12,CSDUID_12_,CTNAME,CTNAME_1,CTUID,CTUID_1,CTUID_12,CTUID_12_1,DAPOP16,DAPOP16_1,DATDWEL16,DATDWEL16_,DAUID,DAUID_1,DAUID_12,DAUID_12_1,DAURDWEL16,DAURDWEL_1,ERNAME,ERNAME_1,ERUID,ERUID_1,ERUID_12,ERUID_12_1,FID_Munici,FID_gda_00,FULL_NAME,F_geo,F_geo_1,MUN_NAME,OBJECTID,OBJECTID_2,OBJECTID_3,PRNAME,PRNAME_1,PRUID,PRUID_1,PRUID_12,PRUID_12_1,REG_NAME,SACCODE,SACCODE_1,SACTYPE,SACTYPE_1,SHAPE_Ar_1,SHAPE_Ar_2,SHAPE_Le_2,SHAPE_Le_3,SHAPE_Leng,Shape_Area,Shape_Le_1,geometry,mean,mean_1,system_i_1,system_ind,.geo
0000000000000000013a,35210141,35210141,16.41896846,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,384.0,384.0,228.0,228.0,35210379,35210379,35210379,35210379,220.0,220.0,Toronto,Toronto,3530,3530,3530,3530,2,26731,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8433,8433,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-32591.675557,-32591.675557,745.959104582,745.959104582,139183.481405,1.95733564967E-6,0.00605163388191,,0.21291986922074138,0.436552134917,0000000000000000057e,0000000000000000057e,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b,35210141,35210141,17.54866766,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,374.0,374.0,180.0,180.0,35210380,35210380,35210380,35210380,156.0,156.0,Toronto,Toronto,3530,3530,3530,3530,2,26732,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8434,8434,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-63732.215501,-63732.215501,1118.17386831,1118.17386831,139183.481405,3.62928170767E-6,0.00857516987382,,0.11545000187320908,0.284222341361,0000000000000000057f,0000000000000000057f,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013c,35210141,35210141,17.52617685,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,847.0,847.0,410.0,410.0,35210381,35210381,35210381,35210381,398.0,398.0,Toronto,Toronto,3530,3530,3530,3530,2,26733,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8654,8654,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-453581.667293,-453581.667293,3247.86297612,3247.86297612,139183.481405,2.5854681247E-5,0.0258372187973,,0.19838899919739936,0.438893189078,000000000000000005c2,000000000000000005c2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013d,35210141,35210141,16.84438232,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,379.0,379.0,250.0,250.0,35210384,35210384,35210384,35210384,239.0,239.0,Toronto,Toronto,3530,3530,3530,3530,2,26734,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8655,8655,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1126189.06626,-1126189.06626,12249.5419358,12249.5419358,139183.481405,6.69360925374E-5,0.0950129825622,,0.245324190714415,0.537216885227,000000000000000005c3,000000000000000005c3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013f,35210141,35210141,16.62062037,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,496.0,496.0,280.0,280.0,35210386,35210386,35210386,35210386,272.0,272.0,Toronto,Toronto,3530,3530,3530,3530,2,26736,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8688,8688,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-249198.296368,-249198.296368,2174.43645671,2174.43645671,139183.481405,1.3835730217E-5,0.0169337429057,,0.27680123519112926,0.583748437758,000000000000000005d8,000000000000000005d8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140,35210141,35210141,16.83735455,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,441.0,441.0,240.0,240.0,35210387,35210387,35210387,35210387,216.0,216.0,Toronto,Toronto,3530,3530,3530,3530,2,26737,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8689,8689,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-174986.224572,-174986.224572,1879.15698612,1879.15698612,139183.481405,1.02938026901E-5,0.0153034770656,,0.21800734817779416,0.536834173295,000000000000000005d9,000000000000000005d9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141,35210141,35210141,16.98615086,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,425.0,425.0,192.0,192.0,35210388,35210388,35210388,35210388,175.0,175.0,Toronto,Toronto,3530,3530,3530,3530,2,26738,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8690,8690,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-471108.709547,-471108.709547,4654.19652783,4654.19652783,139183.481405,2.70161910344E-5,0.0363063454983,,0.21424775916768976,0.558358505991,000000000000000005da,000000000000000005da,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142,35210141,35210141,16.78281727,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,672.0,672.0,265.0,265.0,35210389,35210389,35210389,35210389,265.0,265.0,Toronto,Toronto,3530,3530,3530,3530,2,26739,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8691,8691,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-158334.017532,-158334.017532,1714.39188419,1714.39188419,139183.481405,9.29549144234E-6,0.014103141848,,0.24750297449974687,0.572515594654,000000000000000005db,000000000000000005db,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,35210141,35210141,16.62860538,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,540.01,540.01,5350540.01,5350540.01,5350540.01,5350540.01,479.0,479.0,274.0,274.0,35211475,35211475,35211475,35211475,265.0,265.0,Toronto,Toronto,3530,3530,3530,3530,2,27498,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8511,8511,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-246844.278912,-246844.278912,2133.49784291,2133.49784291,139183.481405,1.44228339522E-5,0.0167339896799,,0.18660268021170665,0.463080605172,00000000000000000586,00000000000000000586,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014d,35210142,35210142,16.7984988,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,505.02,505.02,5350505.02,5350505.02,5350505.02,5350505.02,783.0,783.0,269.0,269.0,35210400,35210400,35210400,35210400,260.0,260.0,Toronto,Toronto,3530,3530,3530,3530,2,26750,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8699,8699,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-965812.266991,-965812.266991,4248.84366952,4248.84366952,139183.481405,5.73596114712E-5,0.0331580624618,,0.2673573988876972,0.673997684926,000000000000000005e3,000000000000000005e3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258,35210142,35210142,18.4490874,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,505.02,505.02,5350505.02,5350505.02,5350505.02,5350505.02,816.0,816.0,272.0,272.0,35210743,35210743,35210743,35210743,259.0,259.0,Toronto,Toronto,3530,3530,3530,3530,2,27017,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8732,8732,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1206058.58829,-1206058.58829,6175.6143946,6175.6143946,139183.481405,7.08102068675E-5,0.0501579935761,,0.26933289988994796,0.618507633777,00000000000000000603,00000000000000000603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,35210142,35210142,18.63289924,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,505.02,505.02,5350505.02,5350505.02,5350505.02,5350505.02,776.0,776.0,264.0,264.0,35210747,35210747,35210747,35210747,257.0,257.0,Toronto,Toronto,3530,3530,3530,3530,2,27019,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8733,8733,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1499180.38925,-1499180.38925,6704.29216382,6704.29216382,139183.481405,8.82301197959E-5,0.0549690636433,,0.28789063376597607,0.68604901296,00000000000000000604,00000000000000000604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,35210142,35210142,16.86748369,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,505.02,505.02,5350505.02,5350505.02,5350505.02,5350505.02,1112.0,1112.0,349.0,349.0,35211487,35211487,35211487,35211487,338.0,338.0,Toronto,Toronto,3530,3530,3530,3530,2,27510,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8512,8512,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1458822.9979,-1458822.9979,6170.96727338,6170.96727338,139183.481405,8.49119262079E-5,0.0477335476096,,0.28554189593668433,0.689907729031,00000000000000000587,00000000000000000587,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,35210143,35210143,21.16239202,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.11,516.11,5350516.11,5350516.11,5350516.11,5350516.11,554.0,554.0,181.0,181.0,35210632,35210632,35210632,35210632,181.0,181.0,Toronto,Toronto,3530,3530,3530,3530,2,26924,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7061,7061,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-162498.968218,-162498.968218,1718.52687403,1718.52687403,139183.481405,9.50838496815E-6,0.0134122570912,,0.1704932320696911,0.489409054894,00000000000000000359,00000000000000000359,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,35210143,35210143,18.26394672,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.11,516.11,5350516.11,5350516.11,5350516.11,5350516.11,1067.0,1067.0,337.0,337.0,35210633,35210633,35210633,35210633,336.0,336.0,Toronto,Toronto,3530,3530,3530,3530,2,26925,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7062,7062,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-487073.568684,-487073.568684,6026.06538658,6026.06538658,139183.481405,2.8640809221E-5,0.0465019265629,,0.1765926587269626,0.528838257181,0000000000000000035a,0000000000000000035a,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,35210143,35210143,18.23144234,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.11,516.11,5350516.11,5350516.11,5350516.11,5350516.11,348.0,348.0,125.0,125.0,35210634,35210634,35210634,35210634,124.0,124.0,Toronto,Toronto,3530,3530,3530,3530,2,26926,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7063,7063,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-167460.93652,-167460.93652,2824.42927147,2824.42927147,139183.481405,9.57473344035E-6,0.0221196039536,,0.15531337173427165,0.555745553632,0000000000000000035b,0000000000000000035b,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,35210143,35210143,19.46616335,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.11,516.11,5350516.11,5350516.11,5350516.11,5350516.11,508.0,508.0,181.0,181.0,35210635,35210635,35210635,35210635,180.0,180.0,Toronto,Toronto,3530,3530,3530,3530,2,26927,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7064,7064,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-607550.948111,-607550.948111,4038.5418504,4038.5418504,139183.481405,3.57009338785E-5,0.031979219266,,0.18685603019525665,0.550952342741,0000000000000000035c,0000000000000000035c,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,35210143,35210143,18.84452614,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.16,516.16,5350516.16,5350516.16,5350516.16,5350516.16,801.0,801.0,281.0,281.0,35210638,35210638,35210638,35210638,281.0,281.0,Toronto,Toronto,3530,3530,3530,3530,2,26928,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7338,7338,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-191376.473791,-191376.473791,2045.77981002,2045.77981002,139183.481405,1.22212325053E-5,0.0165111036276,,0.17573961284102435,0.548155863302,00000000000000000443,00000000000000000443,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,35210143,35210143,19.48015857,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.16,516.16,5350516.16,5350516.16,5350516.16,5350516.16,555.0,555.0,306.0,306.0,35210640,35210640,35210640,35210640,271.0,271.0,Toronto,Toronto,3530,3530,3530,3530,2,26930,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7340,7340,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-736702.472358,-736702.472358,5011.55506688,5011.55506688,139183.481405,4.40404279783E-5,0.0394664205252,,0.2623995512912194,0.686860392848,00000000000000000445,00000000000000000445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,35210143,35210143,18.66141418,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.16,516.16,5350516.16,5350516.16,5350516.16,5350516.16,713.0,713.0,216.0,216.0,35210641,35210641,35210641,35210641,211.0,211.0,Toronto,Toronto,3530,3530,3530,3530,2,26931,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7268,7268,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1437429.58626,-1437429.58626,6011.40001929,6011.40001929,139183.481405,8.41725513556E-5,0.0452011803694,,0.26018609362201905,0.741036331836,000000000000000003fd,000000000000000003fd,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,35210143,35210143,19.0552145,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.11,516.11,5350516.11,5350516.11,5350516.11,5350516.11,516.0,516.0,172.0,172.0,35210642,35210642,35210642,35210642,167.0,167.0,Toronto,Toronto,3530,3530,3530,3530,2,26932,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7269,7269,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-401773.414241,-401773.414241,4066.75948957,4066.75948957,139183.481405,2.27862945745E-5,0.0307700129193,,0.20039257206123715,0.638828339799,000000000000000003fe,000000000000000003fe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,35210143,35210143,19.18260207,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.11,516.11,5350516.11,5350516.11,5350516.11,5350516.11,450.0,450.0,134.0,134.0,35210644,35210644,35210644,35210644,132.0,132.0,Toronto,Toronto,3530,3530,3530,3530,2,26933,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7270,7270,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-576534.479697,-576534.479697,4724.51851116,4724.51851116,139183.481405,3.41642670413E-5,0.0377888446246,,0.24456855386934576,0.711407032047,000000000000000003ff,000000000000000003ff,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,35210143,35210143,19.9896499,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,517.0,517.0,5350517.00,5350517.0,5350517.0,5350517.0,651.0,651.0,234.0,234.0,35210705,35210705,35210705,35210705,230.0,230.0,Toronto,Toronto,3530,3530,3530,3530,2,26984,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7430,7430,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-827945.907012,-827945.907012,4894.18474164,4894.18474164,139183.481405,5.05071396473E-5,0.039259984179,,0.2945876477378209,0.73695765401,00000000000000000486,00000000000000000486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,35210143,35210143,19.73452723,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,517.0,517.0,5350517.00,5350517.0,5350517.0,5350517.0,637.0,637.0,225.0,225.0,35210706,35210706,35210706,35210706,223.0,223.0,Toronto,Toronto,3530,3530,3530,3530,2,26985,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7431,7431,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-351111.056897,-351111.056897,2749.65742502,2749.65742502,139183.481405,2.04912261851E-5,0.0225163574864,,0.2720179439375074,0.65677087389,00000000000000000487,00000000000000000487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,35210143,35210143,19.2261159,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,517.0,517.0,5350517.00,5350517.0,5350517.0,5350517.0,390.0,390.0,135.0,135.0,35210707,35210707,35210707,35210707,135.0,135.0,Toronto,Toronto,3530,3530,3530,3530,2,26986,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7432,7432,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1259986.86739,-1259986.86739,6173.68371371,6173.68371371,139183.481405,7.10853774714E-5,0.0483421349552,,0.25990369416145614,0.700053296891,00000000000000000488,00000000000000000488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,35210143,35210143,19.7881922,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.11,516.11,5350516.11,5350516.11,5350516.11,5350516.11,1203.0,1203.0,335.0,335.0,35211428,35211428,35211428,35211428,328.0,328.0,Toronto,Toronto,3530,3530,3530,3530,2,27459,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7531,7531,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1767675.8345,-1767675.8345,11191.1520144,11191.1520144,139183.481405,1.03868343611E-4,0.0872911748424,,0.20657313555750217,0.571810187649,000000000000000004eb,000000000000000004eb,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042f,35210143,35210143,19.48836019,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.16,516.16,5350516.16,5350516.16,5350516.16,5350516.16,1078.0,1078.0,368.0,368.0,35211446,35211446,35211446,35211446,360.0,360.0,Toronto,Toronto,3530,3530,3530,3530,2,27475,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7534,7534,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-486460.001906,-486460.001906,4848.75613036,4848.75613036,139183.481405,2.9547739947E-5,0.0380047899671,,0.18796459477218722,0.527921678428,000000000000000004ee,000000000000000004ee,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c,35210143,35210143,20.37027394,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.16,516.16,5350516.16,5350516.16,5350516.16,5350516.16,516.0,516.0,122.0,122.0,35211561,35211561,35211561,35211561,73.0,73.0,Toronto,Toronto,3530,3530,3530,3530,2,27584,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7365,7365,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1464486.8721,-1464486.8721,4935.05264673,4935.05264673,139183.481405,8.80690116544E-5,0.038293546982,,0.25644439040218453,0.596293212512,0000000000000000045e,0000000000000000045e,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,35210144,35210144,17.05135001,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,516.43,516.43,5350516.35,5350516.35,5350516.43,5350516.43,530.0,530.0,143.0,143.0,35210526,35210526,35210526,35210526,143.0,143.0,Toronto,Toronto,3530,3530,3530,3530,2,26852,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7055,7055,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-164729.812165,-164729.812165,1928.1847949,1928.1847949,139183.481405,9.63701896039E-6,0.0145242511412,,0.13671870274386713,0.474900821024,00000000000000000353,00000000000000000353,"{""type"":""MultiPoint"",""coordinates"":[]}"
