system:index,APMean,APMean_1,Area_km2,CCSNAME,CCSNAME_1,CCSUID,CCSUID_1,CCSUID_12,CDNAME,CDNAME_1,CDTYPE,CDTYPE_1,CDUID,CDUID_1,CDUID_12,CMANAME,CMANAME_1,CMAPUID,CMAPUID_1,CMATYPE,CMATYPE_1,CMAUID,CMAUID_1,CMAUID_12,CSDNAME,CSDNAME_1,CSDTYPE,CSDTYPE_1,CSDUID,CSDUID_1,CSDUID_12,CTNAME,CTNAME_1,CTUID,CTUID_1,CTUID_12,DAUID,DAUID_1,DAUID_12,ERNAME,ERNAME_1,ERUID,ERUID_1,ERUID_12,FID_Munici,FID_gda_00,FULL_NAME,MUN_NAME,OBJECTID,PRNAME,PRNAME_1,PRUID,PRUID_1,PRUID_12,REG_NAME,SACCODE,SACCODE_1,SACTYPE,SACTYPE_1,SHAPE_Leng,Shape_Area,Shape_Le_1,geometry,geometry_1,mean,.geo
000000000000000002b7,11.3262032,16.84634198,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0572.09,572.09,5350572.09,5350572.09,5350572.06,35210233,35210233,35210233,Toronto,Toronto,3530,3530,3530,1,28431,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,156988.607752,2191.95661563,,,0.2231980978456228,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,12.24509921,17.45529077,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0572.10,572.1,5350572.10,5350572.1,5350572.06,35211501,35211501,35211501,Toronto,Toronto,3530,3530,3530,1,22480,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,342898.425002,3681.10077449,,,0.1819871770714552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000121,11.08830207,16.69817642,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0572.10,572.1,5350572.10,5350572.1,5350572.06,35210234,35210234,35210234,Toronto,Toronto,3530,3530,3530,1,23864,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,376450.737263,2721.7125893,,,0.18959797338247952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,12.02588589,17.94150799,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35210179,35210179,35210179,Toronto,Toronto,3530,3530,3530,1,22305,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,253006.375891,2096.48910862,,,0.2241741468480494,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,13.12826153,19.54328063,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35211366,35211366,35211366,Toronto,Toronto,3530,3530,3530,1,23825,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,336142.587177,3457.6710244,,,0.1895973025867164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000132,12.76752877,19.07076775,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35211363,35211363,35211363,Toronto,Toronto,3530,3530,3530,1,24095,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,114473.952448,1395.46847705,,,0.1910111098862423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,13.05292586,19.50816969,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35211365,35211365,35211365,Toronto,Toronto,3530,3530,3530,1,24929,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,127343.522447,1497.46675903,,,0.21299275806120274,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,12.03876912,17.97319361,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35210180,35210180,35210180,Toronto,Toronto,3530,3530,3530,1,25705,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,227835.287686,2041.29915485,,,0.21462401524799826,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,12.68693265,18.93991344,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35210169,35210169,35210169,Toronto,Toronto,3530,3530,3530,1,26171,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,240705.518741,2651.71122022,,,0.1826918766639899,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,12.90460974,19.26722457,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35210170,35210170,35210170,Toronto,Toronto,3530,3530,3530,1,26789,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,207716.758677,1854.87409553,,,0.2135189251961914,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,12.26572833,18.31545,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35210171,35210171,35210171,Toronto,Toronto,3530,3530,3530,1,27363,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,259485.805461,2581.9053388,,,0.21699945561348422,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,12.65297557,18.98610976,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35211367,35211367,35211367,Toronto,Toronto,3530,3530,3530,1,28046,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,307371.979997,2911.22099983,,,0.13070031407882346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,12.47636442,18.66713026,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35211362,35211362,35211362,Toronto,Toronto,3530,3530,3530,1,28341,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,424793.713484,4998.64311224,,,0.20436978934297192,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6,12.78003744,19.07817546,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.03,573.03,5350573.03,5350573.03,5350573.03,35211364,35211364,35211364,Toronto,Toronto,3530,3530,3530,1,28817,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,170686.985449,1720.13417439,,,0.1928604391043092,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,12.11308934,18.03498242,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211353,35211353,35211353,Toronto,Toronto,3530,3530,3530,1,22301,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,252787.618813,2918.3721762,,,0.18378981098971064,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,11.82549456,17.62847534,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211351,35211351,35211351,Toronto,Toronto,3530,3530,3530,1,22432,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,189812.362967,2353.12842115,,,0.20062724839412976,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,11.90002802,17.78956154,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211355,35211355,35211355,Toronto,Toronto,3530,3530,3530,1,22929,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,273125.948265,3169.2607877,,,0.21681646647245492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,11.8643053,17.7296844,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211350,35211350,35211350,Toronto,Toronto,3530,3530,3530,1,22966,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,335126.672322,2641.95757532,,,0.2311771845192182,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,12.15907047,18.10848027,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211354,35211354,35211354,Toronto,Toronto,3530,3530,3530,1,23170,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,196555.441504,2347.25638953,,,0.18850448184360052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c,11.64739292,17.38997149,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211349,35211349,35211349,Toronto,Toronto,3530,3530,3530,1,24028,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,169771.395148,1998.16951271,,,0.189771434095879,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,11.90012182,17.78810667,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211359,35211359,35211359,Toronto,Toronto,3530,3530,3530,1,25660,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,229339.40261,2024.68981363,,,0.2236540334261111,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,12.27898808,18.3042097,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211358,35211358,35211358,Toronto,Toronto,3530,3530,3530,1,26138,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,328364.647105,2912.276065,,,0.23524337291446895,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,11.90974758,17.75992496,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211356,35211356,35211356,Toronto,Toronto,3530,3530,3530,1,26194,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,280592.392035,2526.35844711,,,0.20741664026451467,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,11.84613319,17.65709581,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211352,35211352,35211352,Toronto,Toronto,3530,3530,3530,1,26867,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,161743.364597,2131.51792507,,,0.1863962947810895,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,12.19057872,18.14329163,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.05,573.05,5350573.05,5350573.05,5350573.05,35211357,35211357,35211357,Toronto,Toronto,3530,3530,3530,1,28038,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,241106.655523,3098.85722798,,,0.22394541767762774,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,12.93658986,19.52602537,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211547,35211547,35211547,Toronto,Toronto,3530,3530,3530,1,22805,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,69644.0862139,1058.44003161,,,0.16780799116871872,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,12.65459808,18.88619879,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211586,35211586,35211586,Toronto,Toronto,3530,3530,3530,1,23092,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,23152.0754997,610.351324551,,,0.14551149465109836,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,12.95816412,19.3239934,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211548,35211548,35211548,Toronto,Toronto,3530,3530,3530,1,23313,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,541454.434461,5262.28344919,,,0.20612766890776094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013e,13.10803504,19.53543707,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211583,35211583,35211583,Toronto,Toronto,3530,3530,3530,1,24240,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,144912.240446,2684.30600309,,,0.16640897652130696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,13.17188622,19.66331303,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211582,35211582,35211582,Toronto,Toronto,3530,3530,3530,1,24651,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,216791.414001,3510.48899016,,,0.1490867386907289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,13.02596512,19.31863709,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211585,35211585,35211585,Toronto,Toronto,3530,3530,3530,1,24800,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,317533.793124,3035.9987809,,,0.17094382392670449,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,12.68793149,18.96788686,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211546,35211546,35211546,Toronto,Toronto,3530,3530,3530,1,24882,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,94587.47395,1293.14968818,,,0.15673651378648348,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,13.11933278,19.61762305,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.06,573.06,5350573.06,5350573.06,5350573.06,35211584,35211584,35211584,Toronto,Toronto,3530,3530,3530,1,28328,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,173612.149873,2591.651867,,,0.171442484035395,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,11.93378262,17.82142733,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35211554,35211554,35211554,Toronto,Toronto,3530,3530,3530,1,23264,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,194949.648274,1808.42387037,,,0.17053357382370649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,12.23059871,18.24881566,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35210174,35210174,35210174,Toronto,Toronto,3530,3530,3530,1,23487,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,221263.769701,2056.62550647,,,0.18299619126764885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,12.27418159,18.26234151,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35211556,35211556,35211556,Toronto,Toronto,3530,3530,3530,1,24170,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,82628.1723266,1221.52890293,,,0.24409895000753187,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141,12.43024327,18.56305091,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35210175,35210175,35210175,Toronto,Toronto,3530,3530,3530,1,24249,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,219314.8019,1871.5588925,,,0.20947237487055725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169,12.45496674,18.56882129,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35210173,35210173,35210173,Toronto,Toronto,3530,3530,3530,1,24646,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,143286.578002,1708.78803017,,,0.1965087505520068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,11.92783379,17.75517374,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35210177,35210177,35210177,Toronto,Toronto,3530,3530,3530,1,25612,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,178842.453212,2003.90364704,,,0.2059359152110864,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,12.5334263,18.67772207,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35211555,35211555,35211555,Toronto,Toronto,3530,3530,3530,1,25964,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,424180.110852,2998.39876309,,,0.2283100192621336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,12.61421781,18.85907722,269.455099263,Brampton,Brampton,3521010,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Brampton,Brampton,CY,CY,3521010,3521010,3521010,0573.07,573.07,5350573.07,5350573.07,5350573.07,35210172,35210172,35210172,Toronto,Toronto,3530,3530,3530,1,27354,City of Brampton,Brampton,2,Ontario,Ontario,35,35,35,Peel,535,535,1,1,99794.6510416,173161.045367,3343.35791334,,,0.21528756788316236,"{""type"":""MultiPoint"",""coordinates"":[]}"
