DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,geometry,APMean
35211832,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.08,520.08,35210124,,10.36248243
35211833,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.08,520.08,35210124,,10.99374771
35211834,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.08,520.08,35210124,,10.89176279
35211835,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.08,520.08,35210124,,10.93226719
35211836,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.08,520.08,35210124,,11.38479011
35211837,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.39,516.39,35210121,,7.727650529
35211838,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.39,516.39,35210121,,7.783403068
35211839,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.39,516.39,35210121,,7.917475773
35211840,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.743983163
35211841,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.494546099
35211842,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.571491808
35211843,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.437381574
35211844,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.287164972
35211845,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.196623385
35210943,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,8.30038966
35210721,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350513.01,513.01,35210135,,9.464119746
35210722,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.01,514.01,35210156,,10.74214854
35210723,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.01,514.01,35210156,,9.818849144
35210724,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.01,514.01,35210156,,11.82800725
35210725,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.01,514.01,35210156,,9.174264159
35210726,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.01,514.01,35210156,,10.73215833
35210727,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350514.02,514.02,35210156,,10.92679449
35210730,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.02,515.02,35210161,,11.284967
35211747,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.4,528.4,35210091,,10.44622226
35211748,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.45,576.45,35210021,,6.855257826
35210666,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.13,528.13,35210125,,9.729124437
35210667,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.335251996
35210668,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.137918791
35210669,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.167614216
35210672,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.432001369
35210673,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.342482982
35210674,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.12,528.12,35210119,,9.150589589
35210675,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.47,528.47,35210110,,8.994992066
35210734,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350503,503,35210163,,10.48813333
35210735,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350503,503,35210163,,11.04744917
35210736,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350502.02,502.02,35210164,,10.84162374
35212178,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.72,576.72,35210054,,7.629908045
35212180,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.68,576.68,35210012,,6.487629234
35211749,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.55,576.55,35210019,,6.706792272
35211750,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.55,576.55,35210019,,6.703216448
35211751,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.55,576.55,35210019,,6.843568964
35211754,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.58,576.58,35210017,,6.881048269
35211755,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.58,576.58,35210017,,6.783893321
35211756,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.58,576.58,35210017,,6.767261128
35211757,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.59,576.59,35210025,,6.778263613
35211758,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.59,576.59,35210025,,6.806032329
35211760,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.59,576.59,35210025,,6.988092616
35211761,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.59,576.59,35210025,,6.921149162
35211762,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.1,576.1,35210024,,7.060514287
35212045,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.02,528.02,35210118,,11.3252529
35210928,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.13,528.13,35210125,,9.92
35210737,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350502.02,502.02,35210164,,10.67987622
35210738,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350502.02,502.02,35210164,,10.36092681
35210739,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.01,505.01,35210165,,10.5226275
35210740,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.01,505.01,35210165,,9.024421666
35210741,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.01,505.01,35210165,,9.088680252
35210742,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.01,505.01,35210165,,10.79373889
35210743,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.02,505.02,35210142,,9.507234089
35210747,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350505.02,505.02,35210142,,9.606908782
35210748,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350506,506,35210116,,9.338658849
35210749,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350506,506,35210116,,10.72252571
35211764,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.1,576.1,35210024,,7.030143029
35211765,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.1,576.1,35210024,,7.465295104
35211766,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.1,576.1,35210024,,7.720078411
35211767,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.1,576.1,35210024,,8.142926673
35212181,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.69,576.69,35210012,,7.697051735
35212182,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.7,576.7,35210054,,6.694998032
35212184,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.72,576.72,35210054,,7.652162998
35210903,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.01,520.01,35210130,,10.97
35210905,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350519,519,35210130,,10.96993987
35210906,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350519,519,35210130,,10.91809386
35210908,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.92393575
35210910,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.28919676
35210911,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.24,528.24,35210089,,10.71895339
35210912,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.19,528.19,35210109,,10.48844553
35210913,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.19,528.19,35210109,,10.24588935
35210914,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.19,528.19,35210109,,10.25032944
35210922,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350527.03,527.03,35210099,,10.02484026
35210923,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350527.03,527.03,35210099,,10.30302414
35210926,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.13,528.13,35210125,,9.722195385
35210927,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.13,528.13,35210125,,9.568911581
35211273,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350571.01,571.01,35210060,,11.16158627
35211274,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350571.01,571.01,35210060,,11.09481804
35211275,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.02,575.02,35210052,,10.44680201
35211276,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.02,575.02,35210052,,10.81503383
35211277,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.02,575.02,35210052,,9.689595491
35211278,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.04,575.04,35210052,,11.34714823
35210929,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350550.02,550.02,35210126,,9.471059967
35210930,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350550.02,550.02,35210126,,9.901270265
35210931,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.3,516.3,35210134,,9.894856209
35210932,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.31,516.31,35210134,,10.67652997
35210933,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.3,516.3,35210134,,9.56925653
35210934,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.728892235
35210935,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.720003076
35210936,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.801577589
35210937,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,7.880192258
35210938,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,7.880115901
35210939,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,7.825077462
35210940,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.01,516.01,35210139,,8.166541103
35210941,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.05,516.05,35210136,,8.75304086
35210942,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.05,516.05,35210136,,8.15985978
35211768,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.1,576.1,35210024,,7.935214032
35211769,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.1,576.1,35210024,,7.681751312
35211770,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.31,576.31,35210038,,7.101817753
35211772,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.32,576.32,35210045,,7.24050849
35211774,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.32,576.32,35210045,,7.000356453
35211775,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.34,576.34,35210047,,8.144045903
35211776,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.34,576.34,35210047,,8.250212171
35211777,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.34,576.34,35210047,,8.764783646
35210944,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.05,516.05,35210136,,8.47045972
35210945,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.05,516.05,35210136,,8.925347488
35210946,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.582027342
35210947,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.932832056
35210948,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.23,516.23,35210145,,7.72
35210949,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350500.02,500.02,35210102,,9.939598787
35210951,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350500.02,500.02,35210102,,9.34899459
35210952,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350509.01,509.01,35210094,,9.344869855
35210953,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350509.01,509.01,35210094,,9.405526921
35210954,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350509.01,509.01,35210094,,9.742871089
35210955,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350509.02,509.02,35210094,,9.763622038
35210956,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350500.02,500.02,35210102,,9.619368756
35210957,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350500.02,500.02,35210102,,9.686987041
35211349,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.05,573.05,35210070,,8.981796504
35210029,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.05,576.05,35210046,,8.757742884
35210050,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.05,575.05,35210053,,9.343969991
35210051,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.05,575.05,35210053,,8.953081458
35211989,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.02,585.02,35210002,,4.931901086
35211990,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.43,576.43,35210059,,9.407669542
35211991,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.44,576.44,35210059,,8.201782545
35211993,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.32,576.32,35210045,,7.031107366
35212029,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.41,576.41,35210065,,6.868702647
35212030,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.41,576.41,35210065,,6.907813753
35212031,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.41,576.41,35210065,,7.02
35212032,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.41,576.41,35210065,,7.032918715
35212033,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.41,576.41,35210065,,7.061932048
35212034,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.41,576.41,35210065,,7.02
35212035,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.42,576.42,35210066,,7.083812447
35212036,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.42,576.42,35210066,,7.179966594
35212037,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.42,576.42,35210066,,7.30887713
35212038,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.42,576.42,35210066,,7.518869829
