DAUID,CDUID,CDNAME,CDTYPE,CSDUID,CSDNAME,CSDTYPE,CCSUID,CCSNAME,ERUID,ERNAME,CMAPUID,CMAUID,CMANAME,CMATYPE,SACCODE,SACTYPE,CTUID,CTNAME,PRUID,PRNAME,geometry,APMean
35210015,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.02,0586.02,35,Ontario,,5.708934088
35211256,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.09,0562.09,35,Ontario,,13.67890931
35210078,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.02,0562.02,35,Ontario,,11.38214672
35211289,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350574.00,0574.00,35,Ontario,,13.30195718
35211610,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.07,0585.07,35,Ontario,,4.834640847
35210027,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.07,0576.07,35,Ontario,,12.50168742
35212071,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.48,0576.48,35,Ontario,,8.6
35211527,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.15,0528.15,35,Ontario,,13.00284885
35211003,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.02,0527.02,35,Ontario,,15.52800647
35210079,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.11,0562.11,35,Ontario,,10.98821629
35211837,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.39,0516.39,35,Ontario,,10.07317742
35210427,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350502.01,0502.01,35,Ontario,,14.36286174
35211126,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.08,0562.08,35,Ontario,,13.03130464
35212104,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.09,0572.09,35,Ontario,,11.73609783
35210253,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.32,0528.32,35,Ontario,,14.39443904
35211522,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.02,0528.02,35,Ontario,,13.20694083
35212127,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.32,0576.32,35,Ontario,,9.13275918
35211437,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.08,0516.08,35,Ontario,,13.51340506
35211952,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.38,0516.38,35,Ontario,,12.30871108
35212096,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.05,0562.05,35,Ontario,,11.70653117
35211386,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.08,0585.08,35,Ontario,,4.429272337
35210399,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350505.01,0505.01,35,Ontario,,11.42275489
35210043,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.05,0576.05,35,Ontario,,11.47814729
35210068,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.03,0575.03,35,Ontario,,11.21466548
35211038,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.26,0528.26,35,Ontario,,15.90719737
35211975,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.48,0528.48,35,Ontario,,12.30044144
35210082,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.05,0562.05,35,Ontario,,12.14350207
35210155,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.04,0575.04,35,Ontario,,12.32918898
35211951,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.38,0516.38,35,Ontario,,12.01354551
35210703,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350519.00,0519.00,35,Ontario,,13.75411351
35210173,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.07,0573.07,35,Ontario,,12.45496674
35211712,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.22,0528.22,35,Ontario,,12.97627581
35211582,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.06,0573.06,35,Ontario,,13.17188622
35210876,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.09,0520.09,35,Ontario,,14.11778319
35210412,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350501.01,0501.01,35,Ontario,,14.37973608
35211652,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.24,0576.24,35,Ontario,,8.977526959
35211645,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.09,0585.09,35,Ontario,,6.953728839
35210268,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.18,0528.18,35,Ontario,,13.94895256
35210642,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.11,0516.11,35,Ontario,,12.7462074
35211978,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.43,0516.43,35,Ontario,,11.23311941
35210954,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350509.01,0509.01,35,Ontario,,12.69131994
35210118,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350561.00,0561.00,35,Ontario,,14.74437795
35211446,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.16,0516.16,35,Ontario,,13.03566747
35210497,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.26,0516.26,35,Ontario,,14.22372124
35211893,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.50,0576.50,35,Ontario,,10.00831394
35211854,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.41,0516.41,35,Ontario,,10.2100837
35210911,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.24,0528.24,35,Ontario,,13.95883206
35211438,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.17,0516.17,35,Ontario,,13.35054484
35210933,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.30,0516.30,35,Ontario,,12.41768632
35210095,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350564.02,0564.02,35,Ontario,,12.27982119
35211507,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.44,0516.44,35,Ontario,,10.96208357
35210748,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350506.00,0506.00,35,Ontario,,12.14967446
35210922,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.03,0527.03,35,Ontario,,13.02424246
35210019,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.02,0586.02,35,Ontario,,7.253233451
35210321,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.05,0527.05,35,Ontario,,15.75689276
35211734,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.49,0528.49,35,Ontario,,11.70574272
35210458,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.09,0516.09,35,Ontario,,12.75830826
35210249,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.33,0528.33,35,Ontario,,12.93184837
35211608,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.07,0585.07,35,Ontario,,5.013362845
35210054,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.08,0575.08,35,Ontario,,10.80743062
35210112,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350561.00,0561.00,35,Ontario,,14.96160276
35210480,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.18,0516.18,35,Ontario,,12.71867867
35211155,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.14,0562.14,35,Ontario,,10.51879903
35211769,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.10,0576.10,35,Ontario,,10.23670456
35210974,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350523.00,0523.00,35,Ontario,,15.35895492
35211973,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.45,0516.45,35,Ontario,,11.29698793
35210644,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.11,0516.11,35,Ontario,,12.87717343
35211472,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350563.01,0563.01,35,Ontario,,12.19349679
35210442,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350515.01,0515.01,35,Ontario,,16.38148826
35211585,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.06,0573.06,35,Ontario,,13.02596512
35211747,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.40,0528.40,35,Ontario,,13.58881815
35211528,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.15,0562.15,35,Ontario,,10.45113622
35210303,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.02,0521.02,35,Ontario,,13.27774408
35210330,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350523.00,0523.00,35,Ontario,,13.79378339
35210794,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350511.02,0511.02,35,Ontario,,19.66873769
35212012,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.43,0516.43,35,Ontario,,12.0910038
35211224,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.01,0586.01,35,Ontario,,6.672544046
35211551,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.05,0575.05,35,Ontario,,12.7490229
35211412,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.11,0528.11,35,Ontario,,14.93981092
35210457,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.09,0516.09,35,Ontario,,13.54994933
35210044,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.05,0576.05,35,Ontario,,11.31618204
35212022,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.35,0528.35,35,Ontario,,19.09027636
35211650,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.24,0576.24,35,Ontario,,7.678894345
35210163,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.01,0575.01,35,Ontario,,11.15269075
35211820,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.42,0528.42,35,Ontario,,13.50219063
35211277,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.02,0575.02,35,Ontario,,12.56841074
35211231,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.09,0576.09,35,Ontario,,9.095171992
35210832,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.04,0513.04,35,Ontario,,12.43830685
35211182,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.07,0562.07,35,Ontario,,12.82567337
35211546,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.06,0573.06,35,Ontario,,12.68793149
35210542,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.29,0516.29,35,Ontario,,11.18312642
35211743,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.40,0528.40,35,Ontario,,14.67705409
35210187,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350574.00,0574.00,35,Ontario,,12.22276931
35211568,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.34,0528.34,35,Ontario,,18.06112843
35211150,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.04,0562.04,35,Ontario,,10.93093676
35211804,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.09,0573.09,35,Ontario,,11.44853451
35210374,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.02,0540.02,35,Ontario,,12.061423
35211401,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.05,0572.05,35,Ontario,,13.48351922
35211529,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.15,0562.15,35,Ontario,,10.49993566
35211365,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.03,0573.03,35,Ontario,,13.05292586
35211964,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.01,0586.01,35,Ontario,,7.6
35210571,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.20,0516.20,35,Ontario,,10.99555789
35212093,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.18,0576.18,35,Ontario,,8.902045948
35210261,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.24,0528.24,35,Ontario,,20.62774055
35210539,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.05,0516.05,35,Ontario,,11.5793409
35211936,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350505.02,0505.02,35,Ontario,,11.47972811
35211915,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.44,0576.44,35,Ontario,,10.71925139
35210406,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350504.00,0504.00,35,Ontario,,12.56050807
35210100,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350564.02,0564.02,35,Ontario,,14.48000448
35211873,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.37,0528.37,35,Ontario,,11
35211459,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.05,0520.05,35,Ontario,,13.3804405
35210788,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350522.00,0522.00,35,Ontario,,15.76287371
35211425,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.30,0516.30,35,Ontario,,11.57463656
35210326,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.05,0527.05,35,Ontario,,14.78594369
35210397,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350501.02,0501.02,35,Ontario,,11.56201748
35210532,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.29,0516.29,35,Ontario,,11.1483446
35212097,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.05,0562.05,35,Ontario,,11.42328005
35211127,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.08,0562.08,35,Ontario,,12.02025226
35210328,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.05,0527.05,35,Ontario,,14.2031044
35210189,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.01,0572.01,35,Ontario,,11.86769287
35210124,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350564.01,0564.01,35,Ontario,,12.26754457
35210183,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350574.00,0574.00,35,Ontario,,11.94400859
35211614,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350587.01,0587.01,35,Ontario,,5.095289536
35211879,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.40,0576.40,35,Ontario,,13.84175485
35212113,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350519.00,0519.00,35,Ontario,,14.32263021
35211852,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.21,0516.21,35,Ontario,,9.505836446
35211679,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.20,0576.20,35,Ontario,,9.548544212
35210352,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350509.02,0509.02,35,Ontario,,15.74275844
35211545,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.05,0585.05,35,Ontario,,5.429134112
35211895,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.50,0576.50,35,Ontario,,10.03413641
35211840,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.40,0516.40,35,Ontario,,10.12481219
35211677,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.20,0576.20,35,Ontario,,9.184338645
35210718,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.01,0513.01,35,Ontario,,12.65219364
35211037,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.26,0528.26,35,Ontario,,17.86262113
35211106,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.02,0531.02,35,Ontario,,14.10038699
35211855,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.42,0516.42,35,Ontario,,10.20927654
35210898,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.01,0520.01,35,Ontario,,14.10005471
35210275,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.24,0528.24,35,Ontario,,14.1083053
35210726,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350514.01,0514.01,35,Ontario,,13.96342188
35210083,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.05,0562.05,35,Ontario,,11.22081209
35210807,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.04,0521.04,35,Ontario,,13.82694138
35211272,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350571.01,0571.01,35,Ontario,,14.19619277
35210967,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350525.02,0525.02,35,Ontario,,18.27280231
35210168,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.01,0575.01,35,Ontario,,12.43603391
35210784,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.04,0521.04,35,Ontario,,15.34721182
35210709,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350518.00,0518.00,35,Ontario,,13.78972435
35210708,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350518.00,0518.00,35,Ontario,,13.21104499
35210704,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350519.00,0519.00,35,Ontario,,13.8341266
